Time,Line 13 TO 16 CKT 1,Line 74 TO 78 CKT 1,Line 75 TO 78 CKT 1,Line 76 TO 77 CKT 1,Line 76 TO 78 CKT 1,Transformer 136 TO 137 CKT 1,Transformer 136 TO 137 CKT 2,Transformer 138 TO 139 CKT 1,Transformer 138 TO 139 CKT 2,Transformer 141 TO 142 CKT 1,Transformer 141 TO 142 CKT 2,Transformer 143 TO 144 CKT 1,Transformer 143 TO 144 CKT 2,Transformer 145 TO 146 CKT 1,Transformer 145 TO 146 CKT 2,Transformer 147 TO 148 CKT 1,Transformer 149 TO 150 CKT 1,Transformer 149 TO 150 CKT 2
13.666667,1.0153,1.0483,0.1689,0.675,0.9042,3.6637,3.6637,3.4155,3.4155,4.1898,4.1898,3.4182,3.4182,3.8188,3.8188,3.4316,2.2832,2.2832
13.7,0.9972,1.0483,0.1689,0.6751,0.9037,3.659,3.659,3.4361,3.4361,4.1714,4.1714,3.4135,3.4135,3.8242,3.8242,3.4179,2.2894,2.2894
13.733333,0.9773,1.0485,0.169,0.6752,0.903,3.6529,3.6529,3.4588,3.4588,4.1518,4.1518,3.4092,3.4092,3.83,3.83,3.4025,2.296,2.296
13.766667,0.9563,1.0486,0.1691,0.6754,0.9021,3.6453,3.6453,3.4823,3.4823,4.1319,4.1319,3.4057,3.4057,3.8361,3.8361,3.3858,2.3028,2.3028
13.8,0.935,1.0488,0.1692,0.6756,0.9012,3.6364,3.6364,3.5057,3.5057,4.1125,4.1125,3.4032,3.4032,3.8424,3.8424,3.3684,2.3093,2.3093
13.833333,0.9143,1.049,0.1694,0.6759,0.9001,3.6264,3.6264,3.5279,3.5279,4.0947,4.0947,3.402,3.402,3.8486,3.8486,3.3509,2.3153,2.3153
13.866667,0.8949,1.0493,0.1696,0.6761,0.899,3.6157,3.6157,3.5481,3.5481,4.0789,4.0789,3.4022,3.4022,3.8546,3.8546,3.334,2.3205,2.3205
13.9,0.8777,1.0495,0.1699,0.6764,0.8979,3.6046,3.6046,3.5655,3.5655,4.066,4.066,3.4038,3.4038,3.8602,3.8602,3.3182,2.3246,2.3246
13.933333,0.8631,1.0498,0.1702,0.6767,0.8968,3.5936,3.5936,3.5795,3.5795,4.0561,4.0561,3.4066,3.4066,3.8652,3.8652,3.3042,2.3276,2.3276
13.966667,0.8517,1.05,0.1705,0.677,0.8958,3.5833,3.5833,3.5897,3.5897,4.0496,4.0496,3.4105,3.4105,3.8694,3.8694,3.2926,2.3293,2.3293
14,0.8439,1.0503,0.1708,0.6773,0.8949,3.5742,3.5742,3.5957,3.5957,4.0465,4.0465,3.4151,3.4151,3.8727,3.8727,3.2837,2.3298,2.3298
14.033333,0.8399,1.0505,0.1711,0.6776,0.8943,3.5669,3.5669,3.5975,3.5975,4.0468,4.0468,3.4201,3.4201,3.875,3.875,3.278,2.3291,2.3291
14.066667,0.8397,1.0508,0.1713,0.6778,0.8939,3.5618,3.5618,3.5952,3.5952,4.0503,4.0503,3.4251,3.4251,3.8761,3.8761,3.2757,2.3273,2.3273
14.1,0.8432,1.051,0.1715,0.678,0.8938,3.5593,3.5593,3.5891,3.5891,4.0566,4.0566,3.4297,3.4297,3.8759,3.8759,3.2769,2.3246,2.3246
14.133333,0.8504,1.0511,0.1716,0.6781,0.8939,3.5598,3.5598,3.5796,3.5796,4.0652,4.0652,3.4337,3.4337,3.8744,3.8744,3.2817,2.3212,2.3212
14.166667,0.8606,1.0513,0.1716,0.6781,0.8944,3.5632,3.5632,3.5672,3.5672,4.0757,4.0757,3.4366,3.4366,3.8717,3.8717,3.2898,2.3173,2.3173
14.2,0.8737,1.0514,0.1716,0.6781,0.8952,3.5696,3.5696,3.5525,3.5525,4.0877,4.0877,3.4382,3.4382,3.8678,3.8678,3.301,2.3131,2.3131
14.233333,0.8889,1.0514,0.1714,0.6781,0.8963,3.5787,3.5787,3.5362,3.5362,4.1005,4.1005,3.4386,3.4386,3.8627,3.8627,3.3148,2.3088,2.3088
14.266667,0.9058,1.0514,0.1712,0.6779,0.8976,3.5902,3.5902,3.5188,3.5188,4.1136,4.1136,3.4376,3.4376,3.8567,3.8567,3.3307,2.3045,2.3045
14.3,0.9235,1.0513,0.1709,0.6777,0.8991,3.6036,3.6036,3.5012,3.5012,4.1266,4.1266,3.4353,3.4353,3.85,3.85,3.3481,2.3005,2.3005
14.333333,0.9415,1.0512,0.1707,0.6775,0.9007,3.6182,3.6182,3.4838,3.4838,4.1391,4.1391,3.432,3.432,3.8429,3.8429,3.3661,2.2968,2.2968
14.366667,0.9591,1.051,0.1704,0.6772,0.9023,3.6333,3.6333,3.4674,3.4674,4.1506,4.1506,3.4278,3.4278,3.8357,3.8357,3.3841,2.2936,2.2936
14.4,0.9756,1.0508,0.1701,0.6769,0.9039,3.6483,3.6483,3.4523,3.4523,4.1609,4.1609,3.4231,3.4231,3.8287,3.8287,3.4013,2.2909,2.2909
14.433333,0.9906,1.0506,0.1699,0.6766,0.9054,3.6622,3.6622,3.4392,3.4392,4.1698,4.1698,3.4183,3.4183,3.8222,3.8222,3.417,2.2888,2.2888
14.466667,1.0034,1.0503,0.1697,0.6763,0.9066,3.6746,3.6746,3.4282,3.4282,4.1771,4.1771,3.4137,3.4137,3.8165,3.8165,3.4306,2.2872,2.2872
14.5,1.0136,1.0501,0.1695,0.676,0.9076,3.6846,3.6846,3.4198,3.4198,4.1826,4.1826,3.4096,3.4096,3.8118,3.8118,3.4416,2.2861,2.2861
14.533333,1.021,1.0498,0.1693,0.6757,0.9084,3.692,3.692,3.4141,3.4141,4.1863,4.1863,3.4064,3.4064,3.8085,3.8085,3.4495,2.2856,2.2856
14.566667,1.0253,1.0496,0.1692,0.6755,0.9087,3.6962,3.6962,3.4112,3.4112,4.1882,4.1882,3.4043,3.4043,3.8066,3.8066,3.454,2.2856,2.2856
14.6,1.0263,1.0495,0.1692,0.6754,0.9088,3.6972,3.6972,3.4112,3.4112,4.1882,4.1882,3.4033,3.4033,3.8062,3.8062,3.455,2.286,2.286
14.633333,1.0242,1.0494,0.1691,0.6754,0.9084,3.695,3.695,3.414,3.414,4.1864,4.1864,3.4035,3.4035,3.8073,3.8073,3.4525,2.2869,2.2869
14.666667,1.0189,1.0493,0.1691,0.6754,0.9078,3.6896,3.6896,3.4195,3.4195,4.1829,4.1829,3.4048,3.4048,3.8099,3.8099,3.4466,2.2882,2.2882
14.7,1.0107,1.0493,0.1692,0.6755,0.9068,3.6815,3.6815,3.4275,3.4275,4.1777,4.1777,3.4072,3.4072,3.8138,3.8138,3.4376,2.2899,2.2899
14.733333,0.9999,1.0494,0.1693,0.6757,0.9057,3.6711,3.6711,3.4377,3.4377,4.171,4.171,3.4103,3.4103,3.8189,3.8189,3.426,2.292,2.292
14.766667,0.987,1.0495,0.1694,0.6759,0.9044,3.6589,3.6589,3.4498,3.4498,4.1629,4.1629,3.414,3.414,3.8248,3.8248,3.4122,2.2943,2.2943
14.8,0.9724,1.0497,0.1696,0.6761,0.9029,3.6456,3.6456,3.4634,3.4634,4.1536,4.1536,3.4179,3.4179,3.8314,3.8314,3.3968,2.2969,2.2969
14.833333,0.9566,1.0499,0.1699,0.6764,0.9015,3.6319,3.6319,3.4781,3.4781,4.1434,4.1434,3.4218,3.4218,3.8382,3.8382,3.3805,2.2997,2.2997
14.866667,0.9403,1.0501,0.1702,0.6767,0.9,3.6184,3.6184,3.4933,3.4933,4.1325,4.1325,3.4253,3.4253,3.845,3.845,3.364,2.3027,2.3027
14.9,0.924,1.0503,0.1705,0.677,0.8987,3.6058,3.6058,3.5086,3.5086,4.1213,4.1213,3.4284,3.4284,3.8516,3.8516,3.3479,2.3058,2.3058
14.933333,0.9083,1.0505,0.1708,0.6773,0.8976,3.5945,3.5945,3.5235,3.5235,4.1102,4.1102,3.4306,3.4306,3.8576,3.8576,3.333,2.3089,2.3089
14.966667,0.8939,1.0508,0.1711,0.6776,0.8967,3.5851,3.5851,3.5373,3.5373,4.0995,4.0995,3.4321,3.4321,3.8627,3.8627,3.3197,2.3118,2.3118
15,0.8813,1.051,0.1713,0.6778,0.896,3.5779,3.5779,3.5496,3.5496,4.0896,4.0896,3.4327,3.4327,3.8669,3.8669,3.3086,2.3146,2.3146
15.033333,0.871,1.0512,0.1715,0.678,0.8956,3.5732,3.5732,3.5599,3.5599,4.081,4.081,3.4324,3.4324,3.87,3.87,3.3,2.317,2.317
15.066667,0.8633,1.0514,0.1717,0.6781,0.8955,3.571,3.571,3.5679,3.5679,4.074,4.074,3.4314,3.4314,3.8719,3.8719,3.2943,2.3191,2.3191
15.1,0.8584,1.0516,0.1717,0.6783,0.8956,3.5712,3.5712,3.5732,3.5732,4.0689,4.0689,3.4298,3.4298,3.8726,3.8726,3.2916,2.3206,2.3206
15.133333,0.8567,1.0518,0.1717,0.6783,0.896,3.5738,3.5738,3.5755,3.5755,4.066,4.066,3.4277,3.4277,3.8721,3.8721,3.2918,2.3214,2.3214
15.166667,0.8581,1.0519,0.1717,0.6784,0.8965,3.5785,3.5785,3.5748,3.5748,4.0655,4.0655,3.4254,3.4254,3.8704,3.8704,3.2951,2.3216,2.3216
15.2,0.8626,1.052,0.1716,0.6784,0.8973,3.5849,3.5849,3.571,3.571,4.0674,4.0674,3.4231,3.4231,3.8678,3.8678,3.301,2.3211,2.3211
15.233333,0.8699,1.0521,0.1714,0.6783,0.8982,3.5928,3.5928,3.5642,3.5642,4.0717,4.0717,3.4208,3.4208,3.8642,3.8642,3.3094,2.3199,2.3199
15.266667,0.8798,1.0521,0.1713,0.6782,0.8992,3.6016,3.6016,3.5547,3.5547,4.0784,4.0784,3.4189,3.4189,3.8599,3.8599,3.3198,2.3179,2.3179
15.3,0.8919,1.0521,0.1711,0.6781,0.9003,3.611,3.611,3.5429,3.5429,4.0871,4.0871,3.4173,3.4173,3.8551,3.8551,3.3317,2.3152,2.3152
15.333333,0.9056,1.052,0.1709,0.678,0.9014,3.6206,3.6206,3.5292,3.5292,4.0976,4.0976,3.4163,3.4163,3.8499,3.8499,3.3448,2.312,2.312
15.366667,0.9205,1.0519,0.1708,0.6778,0.9024,3.63,3.63,3.5141,3.5141,4.1095,4.1095,3.4158,3.4158,3.8446,3.8446,3.3585,2.3084,2.3084
15.4,0.9358,1.0518,0.1706,0.6777,0.9033,3.6388,3.6388,3.4982,3.4982,4.1222,4.1222,3.4158,3.4158,3.8393,3.8393,3.3723,2.3044,2.3044
15.433333,0.9512,1.0517,0.1705,0.6775,0.9042,3.6469,3.6469,3.4822,3.4822,4.1352,4.1352,3.4163,3.4163,3.8343,3.8343,3.3856,2.3004,2.3004
15.466667,0.9658,1.0515,0.1703,0.6773,0.9049,3.6539,3.6539,3.4668,3.4668,4.148,4.148,3.4172,3.4172,3.8296,3.8296,3.398,2.2964,2.2964
15.5,0.9792,1.0514,0.1702,0.6771,0.9055,3.6597,3.6597,3.4526,3.4526,4.16,4.16,3.4184,3.4184,3.8255,3.8255,3.409,2.2927,2.2927
15.533333,0.9909,1.0512,0.1702,0.677,0.906,3.6642,3.6642,3.4401,3.4401,4.1707,4.1707,3.4197,3.4197,3.8221,3.8221,3.4183,2.2894,2.2894
15.566667,1.0004,1.0511,0.1701,0.6769,0.9063,3.6674,3.6674,3.43,3.43,4.1796,4.1796,3.4211,3.4211,3.8195,3.8195,3.4257,2.2867,2.2867
15.6,1.0074,1.0509,0.1701,0.6767,0.9065,3.6692,3.6692,3.4225,3.4225,4.1863,4.1863,3.4223,3.4223,3.8177,3.8177,3.4308,2.2847,2.2847
15.633333,1.0116,1.0508,0.17,0.6767,0.9065,3.6696,3.6696,3.418,3.418,4.1906,4.1906,3.4233,3.4233,3.8169,3.8169,3.4335,2.2835,2.2835
15.666667,1.0129,1.0507,0.17,0.6766,0.9063,3.6689,3.6689,3.4167,3.4167,4.1922,4.1922,3.424,3.424,3.8169,3.8169,3.4339,2.2832,2.2832
15.7,1.0113,1.0507,0.17,0.6766,0.9061,3.6669,3.6669,3.4186,3.4186,4.1911,4.1911,3.4244,3.4244,3.8179,3.8179,3.4318,2.2838,2.2838
15.733333,1.0069,1.0506,0.1701,0.6766,0.9057,3.6639,3.6639,3.4236,3.4236,4.1874,4.1874,3.4244,3.4244,3.8198,3.8198,3.4275,2.2852,2.2852
15.766667,0.9998,1.0506,0.1701,0.6766,0.9052,3.6599,3.6599,3.4314,3.4314,4.1811,4.1811,3.424,3.424,3.8224,3.8224,3.4211,2.2874,2.2874
15.8,0.9905,1.0507,0.1701,0.6767,0.9047,3.6551,3.6551,3.4417,3.4417,4.1728,4.1728,3.4234,3.4234,3.8257,3.8257,3.4129,2.2902,2.2902
15.833333,0.9792,1.0507,0.1702,0.6768,0.9041,3.6495,3.6495,3.454,3.454,4.1626,4.1626,3.4225,3.4225,3.8295,3.8295,3.4031,2.2936,2.2936
15.866667,0.9664,1.0508,0.1703,0.6769,0.9034,3.6434,3.6434,3.4678,3.4678,4.1511,4.1511,3.4214,3.4214,3.8338,3.8338,3.3922,2.2973,2.2973
15.9,0.9526,1.0509,0.1704,0.6771,0.9027,3.6369,3.6369,3.4826,3.4826,4.1389,4.1389,3.4204,3.4204,3.8383,3.8383,3.3805,2.3012,2.3012
15.933333,0.9385,1.0511,0.1705,0.6772,0.902,3.6301,3.6301,3.4976,3.4976,4.1264,4.1264,3.4195,3.4195,3.843,3.843,3.3686,2.3051,2.3051
15.966667,0.9245,1.0512,0.1707,0.6774,0.9013,3.6233,3.6233,3.5123,3.5123,4.1143,4.1143,3.4187,3.4187,3.8475,3.8475,3.3567,2.3088,2.3088
16,0.9111,1.0514,0.1708,0.6776,0.9006,3.6166,3.6166,3.5261,3.5261,4.1029,4.1029,3.4183,3.4183,3.8519,3.8519,3.3453,2.3122,2.3122
16.033333,0.899,1.0515,0.171,0.6778,0.9,3.6103,3.6103,3.5383,3.5383,4.0929,4.0929,3.4182,3.4182,3.8558,3.8558,3.3349,2.3151,2.3151
16.066667,0.8885,1.0517,0.1711,0.678,0.8994,3.6046,3.6046,3.5487,3.5487,4.0846,4.0846,3.4185,3.4185,3.8593,3.8593,3.3258,2.3175,2.3175
16.1,0.8801,1.0519,0.1713,0.6781,0.8989,3.5996,3.5996,3.5567,3.5567,4.0782,4.0782,3.4192,3.4192,3.8621,3.8621,3.3183,2.3191,2.3191
16.133333,0.874,1.052,0.1714,0.6783,0.8986,3.5956,3.5956,3.5621,3.5621,4.0741,4.0741,3.4202,3.4202,3.8643,3.8643,3.3128,2.32,2.32
16.166667,0.8705,1.0522,0.1716,0.6784,0.8983,3.5927,3.5927,3.5649,3.5649,4.0723,4.0723,3.4215,3.4215,3.8656,3.8656,3.3094,2.3203,2.3203
16.2,0.8695,1.0523,0.1717,0.6785,0.8982,3.5911,3.5911,3.5648,3.5648,4.0727,4.0727,3.423,3.423,3.866,3.866,3.3082,2.3198,2.3198
16.233333,0.8713,1.0525,0.1717,0.6786,0.8983,3.591,3.591,3.562,3.562,4.0754,4.0754,3.4246,3.4246,3.8656,3.8656,3.3094,2.3187,2.3187
16.266667,0.8755,1.0526,0.1718,0.6787,0.8985,3.5923,3.5923,3.5568,3.5568,4.0801,4.0801,3.4261,3.4261,3.8643,3.8643,3.3127,2.317,2.317
16.3,0.882,1.0526,0.1717,0.6787,0.8989,3.5951,3.5951,3.5493,3.5493,4.0865,4.0865,3.4274,3.4274,3.8622,3.8622,3.3182,2.3148,2.3148
16.333333,0.8906,1.0527,0.1717,0.6787,0.8994,3.5993,3.5993,3.5399,3.5399,4.0944,4.0944,3.4285,3.4285,3.8593,3.8593,3.3256,2.3122,2.3122
16.366667,0.9008,1.0527,0.1716,0.6787,0.9001,3.6048,3.6048,3.5291,3.5291,4.1033,4.1033,3.4292,3.4292,3.8558,3.8558,3.3346,2.3094,2.3094
16.4,0.9122,1.0527,0.1715,0.6786,0.9008,3.6113,3.6113,3.5172,3.5172,4.1129,4.1129,3.4295,3.4295,3.8517,3.8517,3.3448,2.3065,2.3065
16.433333,0.9244,1.0526,0.1714,0.6785,0.9016,3.6188,3.6188,3.5048,3.5048,4.1228,4.1228,3.4293,3.4293,3.8473,3.8473,3.3559,2.3035,2.3035
16.466667,0.9369,1.0526,0.1712,0.6783,0.9025,3.6269,3.6269,3.4923,3.4923,4.1325,4.1325,3.4286,3.4286,3.8427,3.8427,3.3674,2.3007,2.3007
16.5,0.9491,1.0525,0.1711,0.6782,0.9034,3.6352,3.6352,3.4803,3.4803,4.1418,4.1418,3.4276,3.4276,3.8381,3.8381,3.379,2.298,2.298
16.533333,0.9608,1.0523,0.1709,0.678,0.9043,3.6434,3.6434,3.4691,3.4691,4.1502,4.1502,3.4262,3.4262,3.8337,3.8337,3.39,2.2956,2.2956
16.566667,0.9713,1.0522,0.1708,0.6778,0.9051,3.6511,3.6511,3.4591,3.4591,4.1576,4.1576,3.4245,3.4245,3.8296,3.8296,3.4001,2.2936,2.2936
16.6,0.9804,1.052,0.1707,0.6776,0.9058,3.6581,3.6581,3.4507,3.4507,4.1637,4.1637,3.4227,3.4227,3.8261,3.8261,3.409,2.2919,2.2919
16.633333,0.9876,1.0519,0.1706,0.6774,0.9064,3.664,3.664,3.4441,3.4441,4.1684,4.1684,3.4209,3.4209,3.8233,3.8233,3.4162,2.2907,2.2907
16.666667,0.9929,1.0518,0.1705,0.6773,0.9069,3.6685,3.6685,3.4396,3.4396,4.1715,4.1715,3.4193,3.4193,3.8212,3.8212,3.4215,2.29,2.29
16.7,0.996,1.0516,0.1704,0.6772,0.9071,3.6715,3.6715,3.4372,3.4372,4.1729,4.1729,3.4179,3.4179,3.82,3.82,3.4247,2.2898,2.2898
16.733333,0.9968,1.0515,0.1703,0.6771,0.9072,3.6727,3.6727,3.4369,3.4369,4.1728,4.1728,3.4168,3.4168,3.8198,3.8198,3.4257,2.29,2.29
16.766667,0.9954,1.0515,0.1703,0.6771,0.9071,3.6722,3.6722,3.4389,3.4389,4.1712,4.1712,3.4161,3.4161,3.8204,3.8204,3.4245,2.2906,2.2906
16.8,0.9918,1.0514,0.1703,0.677,0.9068,3.6699,3.6699,3.4428,3.4428,4.1681,4.1681,3.4159,3.4159,3.822,3.822,3.4211,2.2917,2.2917
16.833333,0.9862,1.0514,0.1703,0.6771,0.9064,3.666,3.666,3.4486,3.4486,4.1636,4.1636,3.4161,3.4161,3.8243,3.8243,3.4157,2.2931,2.2931
16.866667,0.9788,1.0514,0.1704,0.6772,0.9057,3.6607,3.6607,3.4561,3.4561,4.1581,4.1581,3.4168,3.4168,3.8274,3.8274,3.4086,2.2949,2.2949
16.9,0.97,1.0515,0.1705,0.6773,0.905,3.6542,3.6542,3.4649,3.4649,4.1516,4.1516,3.4178,3.4178,3.831,3.831,3.3999,2.2969,2.2969
16.933333,0.96,1.0516,0.1706,0.6774,0.9042,3.6467,3.6467,3.4747,3.4747,4.1443,4.1443,3.4192,3.4192,3.835,3.835,3.3902,2.2991,2.2991
16.966667,0.9493,1.0517,0.1707,0.6776,0.9033,3.6387,3.6387,3.4852,3.4852,4.1366,4.1366,3.4207,3.4207,3.8392,3.8392,3.3798,2.3014,2.3014
17,0.9382,1.0518,0.1709,0.6777,0.9025,3.6305,3.6305,3.496,3.496,4.1287,4.1287,3.4224,3.4224,3.8435,3.8435,3.369,2.3037,2.3037
17.033333,0.9272,1.0519,0.171,0.6779,0.9016,3.6224,3.6224,3.5066,3.5066,4.1208,4.1208,3.424,3.424,3.8477,3.8477,3.3584,2.306,2.306
17.066667,0.9167,1.0521,0.1712,0.6781,0.9009,3.6149,3.6149,3.5168,3.5168,4.1133,4.1133,3.4255,3.4255,3.8516,3.8516,3.3484,2.3082,2.3082
17.1,0.9071,1.0522,0.1714,0.6783,0.9002,3.6082,3.6082,3.5261,3.5261,4.1062,4.1062,3.4268,3.4268,3.8551,3.8551,3.3393,2.3103,2.3103
17.133333,0.8987,1.0524,0.1716,0.6785,0.8997,3.6026,3.6026,3.5343,3.5343,4.1,4.1,3.4279,3.4279,3.858,3.858,3.3315,2.312,2.312
17.166667,0.8918,1.0525,0.1717,0.6786,0.8993,3.5983,3.5983,3.541,3.541,4.0949,4.0949,3.4286,3.4286,3.8603,3.8603,3.3253,2.3135,2.3135
17.2,0.8866,1.0527,0.1718,0.6787,0.899,3.5956,3.5956,3.5459,3.5459,4.0909,4.0909,3.429,3.429,3.8618,3.8618,3.3209,2.3146,2.3146
17.233333,0.8834,1.0528,0.1719,0.6788,0.899,3.5943,3.5943,3.549,3.549,4.0883,4.0883,3.429,3.429,3.8626,3.8626,3.3184,2.3153,2.3153
17.266667,0.8823,1.0529,0.172,0.6789,0.8991,3.5947,3.5947,3.5501,3.5501,4.0871,4.0871,3.4288,3.4288,3.8626,3.8626,3.318,2.3155,2.3155
17.3,0.8832,1.053,0.172,0.6789,0.8993,3.5965,3.5965,3.5492,3.5492,4.0874,4.0874,3.4282,3.4282,3.8618,3.8618,3.3195,2.3153,2.3153
17.333333,0.8861,1.0531,0.1719,0.679,0.8997,3.5998,3.5998,3.5463,3.5463,4.0893,4.0893,3.4275,3.4275,3.8603,3.8603,3.323,2.3146,2.3146
17.366667,0.8909,1.0531,0.1719,0.6789,0.9003,3.6042,3.6042,3.5415,3.5415,4.0926,4.0926,3.4266,3.4266,3.8582,3.8582,3.3281,2.3135,2.3135
17.4,0.8974,1.0532,0.1718,0.6789,0.9009,3.6096,3.6096,3.535,3.535,4.0972,4.0972,3.4256,3.4256,3.8556,3.8556,3.3348,2.312,2.312
17.433333,0.9053,1.0532,0.1717,0.6788,0.9016,3.6158,3.6158,3.5271,3.5271,4.103,4.103,3.4246,3.4246,3.8525,3.8525,3.3426,2.3102,2.3102
17.466667,0.9143,1.0531,0.1716,0.6787,0.9023,3.6224,3.6224,3.518,3.518,4.1098,4.1098,3.4237,3.4237,3.849,3.849,3.3513,2.3081,2.3081
17.5,0.924,1.0531,0.1714,0.6786,0.9031,3.6292,3.6292,3.5082,3.5082,4.1173,4.1173,3.4228,3.4228,3.8454,3.8454,3.3606,2.3058,2.3058
17.533333,0.9341,1.053,0.1713,0.6785,0.9038,3.6359,3.6359,3.498,3.498,4.1252,4.1252,3.4222,3.4222,3.8418,3.8418,3.37,2.3033,2.3033
17.566667,0.9442,1.0529,0.1712,0.6784,0.9045,3.6422,3.6422,3.4877,3.4877,4.1332,4.1332,3.4217,3.4217,3.8382,3.8382,3.3793,2.3009,2.3009
17.6,0.9539,1.0528,0.1711,0.6782,0.9051,3.6479,3.6479,3.4779,3.4779,4.141,4.141,3.4214,3.4214,3.8348,3.8348,3.388,2.2985,2.2985
17.633333,0.9628,1.0527,0.171,0.6781,0.9056,3.6529,3.6529,3.4688,3.4688,4.1484,4.1484,3.4213,3.4213,3.8318,3.8318,3.3958,2.2963,2.2963
17.666667,0.9706,1.0526,0.1709,0.678,0.906,3.6569,3.6569,3.4609,3.4609,4.1549,4.1549,3.4213,3.4213,3.8293,3.8293,3.4025,2.2944,2.2944
17.7,0.9771,1.0525,0.1708,0.6779,0.9063,3.6599,3.6599,3.4543,3.4543,4.1604,4.1604,3.4216,3.4216,3.8273,3.8273,3.4079,2.2929,2.2929
17.733333,0.9819,1.0524,0.1708,0.6778,0.9065,3.6618,3.6618,3.4495,3.4495,4.1646,4.1646,3.4219,3.4219,3.8258,3.8258,3.4117,2.2917,2.2917
17.766667,0.9849,1.0523,0.1708,0.6777,0.9065,3.6625,3.6625,3.4465,3.4465,4.1673,4.1673,3.4223,3.4223,3.8251,3.8251,3.4139,2.291,2.291
17.8,0.986,1.0522,0.1707,0.6777,0.9064,3.6622,3.6622,3.4455,3.4455,4.1685,4.1685,3.4227,3.4227,3.825,3.825,3.4143,2.2908,2.2908
17.833333,0.9852,1.0522,0.1707,0.6777,0.9062,3.6608,3.6608,3.4465,3.4465,4.168,4.168,3.4232,3.4232,3.8256,3.8256,3.4131,2.2911,2.2911
17.866667,0.9825,1.0521,0.1708,0.6777,0.906,3.6584,3.6584,3.4494,3.4494,4.166,4.166,3.4235,3.4235,3.8268,3.8268,3.4102,2.2919,2.2919
17.9,0.9781,1.0521,0.1708,0.6777,0.9056,3.6552,3.6552,3.4541,3.4541,4.1625,4.1625,3.4238,3.4238,3.8286,3.8286,3.4059,2.2931,2.2931
17.933333,0.9721,1.0521,0.1708,0.6778,0.9051,3.6513,3.6513,3.4605,3.4605,4.1576,4.1576,3.424,3.424,3.8309,3.8309,3.4003,2.2947,2.2947
17.966667,0.9648,1.0522,0.1709,0.6778,0.9046,3.6468,3.6468,3.4681,3.4681,4.1515,4.1515,3.4242,3.4242,3.8336,3.8336,3.3936,2.2967,2.2967
18,0.9564,1.0522,0.171,0.6779,0.9041,3.642,3.642,3.4768,3.4768,4.1446,4.1446,3.4242,3.4242,3.8366,3.8366,3.386,2.2989,2.2989
18.033333,0.9474,1.0523,0.1711,0.678,0.9036,3.6369,3.6369,3.4862,3.4862,4.1371,4.1371,3.4241,3.4241,3.8398,3.8398,3.378,2.3012,2.3012
18.066667,0.938,1.0524,0.1712,0.6782,0.903,3.6317,3.6317,3.4959,3.4959,4.1293,4.1293,3.4241,3.4241,3.843,3.843,3.3697,2.3036,2.3036
18.1,0.9287,1.0525,0.1713,0.6783,0.9025,3.6267,3.6267,3.5054,3.5054,4.1215,4.1215,3.424,3.424,3.8462,3.8462,3.3616,2.3059,2.3059
18.133333,0.9197,1.0526,0.1714,0.6784,0.902,3.6219,3.6219,3.5145,3.5145,4.1141,4.1141,3.4239,3.4239,3.8492,3.8492,3.3538,2.3081,2.3081
18.166667,0.9115,1.0527,0.1715,0.6785,0.9016,3.6176,3.6176,3.5228,3.5228,4.1074,4.1074,3.4239,3.4239,3.852,3.852,3.3467,2.31,2.31
18.2,0.9043,1.0529,0.1716,0.6786,0.9012,3.6138,3.6138,3.5299,3.5299,4.1016,4.1016,3.4239,3.4239,3.8543,3.8543,3.3405,2.3116,2.3116
18.233333,0.8984,1.053,0.1717,0.6788,0.9009,3.6107,3.6107,3.5356,3.5356,4.0969,4.0969,3.4241,3.4241,3.8562,3.8562,3.3355,2.3129,2.3129
18.266667,0.8941,1.0531,0.1718,0.6789,0.9007,3.6084,3.6084,3.5397,3.5397,4.0936,4.0936,3.4243,3.4243,3.8576,3.8576,3.3318,2.3137,2.3137
18.3,0.8914,1.0532,0.1719,0.6789,0.9006,3.607,3.607,3.5421,3.5421,4.0917,4.0917,3.4247,3.4247,3.8584,3.8584,3.3296,2.3141,2.3141
18.333333,0.8905,1.0533,0.1719,0.679,0.9006,3.6066,3.6066,3.5426,3.5426,4.0913,4.0913,3.4251,3.4251,3.8586,3.8586,3.3289,2.3141,2.3141
18.366667,0.8914,1.0534,0.1719,0.6791,0.9007,3.607,3.607,3.5414,3.5414,4.0924,4.0924,3.4255,3.4255,3.8582,3.8582,3.3297,2.3136,2.3136
18.4,0.8939,1.0534,0.1719,0.6791,0.9009,3.6084,3.6084,3.5384,3.5384,4.0948,4.0948,3.426,3.426,3.8573,3.8573,3.332,2.3127,2.3127
18.433333,0.898,1.0535,0.1719,0.6791,0.9012,3.6107,3.6107,3.5339,3.5339,4.0986,4.0986,3.4264,3.4264,3.8558,3.8558,3.3358,2.3115,2.3115
18.466667,0.9036,1.0535,0.1719,0.6791,0.9016,3.6138,3.6138,3.5279,3.5279,4.1034,4.1034,3.4268,3.4268,3.8538,3.8538,3.3407,2.3099,2.3099
18.5,0.9103,1.0535,0.1718,0.679,0.902,3.6176,3.6176,3.5209,3.5209,4.1091,4.1091,3.4271,3.4271,3.8514,3.8514,3.3467,2.3082,2.3082
18.533333,0.9178,1.0535,0.1718,0.679,0.9025,3.622,3.622,3.5131,3.5131,4.1154,4.1154,3.4272,3.4272,3.8487,3.8487,3.3535,2.3062,2.3062
