Time,72,16,82,141,142,149,150,143,144,138,139,89,136,137,76,77,75,78,74,13,147,148,145,146,140
0,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.066667,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.133333,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.2,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.266667,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.333333,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.4,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.466667,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
0.533333,-16.5325,-16.7599,-16.9936,-10.0141,-6.4978,-12.9095,-10.9636,-5.7627,-2.8583,-8.6597,-5.684,-18.7509,-10.9278,-7.8399,-16.9255,-17.4344,-17.2665,-17.2711,-16.8693,-15.743,-10.5669,-7.6983,-6.0287,-2.7648,-11.3944
